licence,route,stop_id,stop_name,stop_index,registration_time,arrival_time,eta_min_T0,eta_ts_T0,error_T0,eta_min_T15,eta_ts_T15,error_T15,eta_min_T30,eta_ts_T30,error_T30,eta_min_T45,eta_ts_T45,error_T45,eta_min_T60,eta_ts_T60,error_T60,eta_min_T75,eta_ts_T75,error_T75,eta_min_T90,eta_ts_T90,error_T90,eta_min_T105,eta_ts_T105,error_T105,eta_min_T120,eta_ts_T120,error_T120
10-1220,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-12-03T13:12:55.616473,2025-12-03T13:38:16.666437,53,2025-12-03T14:05:55.616473,-27.65,14.0,2025-12-03T13:42:07.566006,-3.85,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,93,Bangkok Hospital Phuket,2727,2025-12-03T13:12:55.616619,2025-12-03T13:38:17.054227,28,2025-12-03T13:40:55.616619,-2.64,5.0,2025-12-03T13:33:08.159331,5.15,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,9,Municipal Parking,593,2025-12-03T13:24:02.992413,2025-12-03T13:39:14.304490,13,2025-12-03T13:37:02.992413,2.19,,,,,,,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-12-03T13:12:55.616473,2025-12-03T13:39:17.582020,55,2025-12-03T14:07:55.616473,-28.63,16.0,2025-12-03T13:44:07.566006,-4.83,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,2025-12-03T13:39:17.582020,2025-12-03T13:40:18.773393,0,2025-12-03T13:39:17.582020,1.02,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,94,Vachira Phuket Hospital,2966,2025-12-03T13:12:55.616619,2025-12-03T13:40:19.005020,33,2025-12-03T13:45:55.616619,-5.61,10.0,2025-12-03T13:38:08.159331,2.18,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,10,Krungsri Bank,647,2025-12-03T13:24:02.992413,2025-12-03T13:41:15.926812,14,2025-12-03T13:38:02.992413,3.22,1.0,2025-12-03T13:40:14.304490,1.03,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,2025-12-03T13:39:17.582020,2025-12-03T13:41:19.668860,2,2025-12-03T13:41:17.582020,0.03,,,,,,,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,19,Beyond hotel Kata,1728,2025-12-03T13:24:05.714833,2025-12-03T13:41:22.896274,13,2025-12-03T13:37:05.714833,4.29,2.0,2025-12-03T13:41:20.856327,0.03,,,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,32,Big C Kamala,5519,2025-12-03T13:12:55.616373,2025-12-03T13:41:22.896274,29,2025-12-03T13:41:55.616373,-0.55,13.0,2025-12-03T13:41:09.939376,0.22,,,,,,,,,,,,,,,,,,,,,
10-1208,Rawai -> Airport,38,Laguna,7313,2025-12-03T13:12:55.616373,2025-12-03T13:41:22.896274,30,2025-12-03T13:42:55.616373,-1.55,7.0,2025-12-03T13:36:11.330602,5.19,,,,,,,,,,,,,,,,,,,,,
10-1208,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-03T13:12:55.616373,2025-12-03T13:41:22.896274,31,2025-12-03T13:43:55.616373,-2.55,7.0,2025-12-03T13:36:11.330602,5.19,,,,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,20,Kata Palm,1780,2025-12-03T13:24:05.714833,2025-12-03T13:42:23.886337,14,2025-12-03T13:38:05.714833,4.3,5.0,2025-12-03T13:44:20.856327,-1.95,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-12-03T13:24:02.992413,2025-12-03T13:43:17.196257,15,2025-12-03T13:39:02.992413,4.24,5.0,2025-12-03T13:44:14.304490,-0.95,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,12,Phuket Thaihua Museum,760,2025-12-03T13:24:02.992413,2025-12-03T13:45:18.723459,16,2025-12-03T13:40:02.992413,5.26,11.0,2025-12-03T13:50:14.304490,-4.93,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,95,Phuket Wittayalai School,3184,2025-12-03T13:12:55.616619,2025-12-03T13:45:23.549613,36,2025-12-03T13:48:55.616619,-3.53,14.0,2025-12-03T13:42:08.159331,3.26,4.0,2025-12-03T13:47:21.596562,-1.97,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,21,OZO Kata,1937,2025-12-03T13:24:05.714833,2025-12-03T13:45:26.680301,16,2025-12-03T13:40:05.714833,5.35,12.0,2025-12-03T13:51:20.856327,-5.9,,,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-03T13:12:55.616373,2025-12-03T13:45:26.680301,32,2025-12-03T13:44:55.616373,0.52,15.0,2025-12-03T13:43:09.939376,2.28,3.0,2025-12-03T13:46:24.624479,-0.97,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,13,Dibuk Road,830,2025-12-03T13:24:02.992413,2025-12-03T13:46:19.487302,18,2025-12-03T13:42:02.992413,4.27,17.0,2025-12-03T13:56:14.304490,-9.91,,,,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,22,Peach Blossom,1963,2025-12-03T13:24:05.714833,2025-12-03T13:46:27.527454,17,2025-12-03T13:41:05.714833,5.36,13.0,2025-12-03T13:52:20.856327,-5.89,,,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-03T13:12:55.616373,2025-12-03T13:46:27.527454,33,2025-12-03T13:45:55.616373,0.53,16.0,2025-12-03T13:44:09.939376,2.29,7.0,2025-12-03T13:50:24.624479,-3.95,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,2025-12-03T13:39:17.582020,2025-12-03T13:47:24.945596,3,2025-12-03T13:42:17.582020,5.12,,,,,,,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,23,Karon Stadium,2064,2025-12-03T13:24:05.714833,2025-12-03T13:47:28.489823,18,2025-12-03T13:42:05.714833,5.38,17.0,2025-12-03T13:56:20.856327,-8.87,,,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-03T13:12:55.616373,2025-12-03T13:47:28.489823,34,2025-12-03T13:46:55.616373,0.55,17.0,2025-12-03T13:45:09.939376,2.31,10.0,2025-12-03T13:53:24.624479,-5.94,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-03T13:12:55.616242,2025-12-03T13:47:30.234830,23,2025-12-03T13:35:55.616242,11.58,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,14,Mongkhonnimit Temple,886,2025-12-03T13:24:02.992413,2025-12-03T13:49:21.559902,19,2025-12-03T13:43:02.992413,6.31,21.0,2025-12-03T14:00:14.304490,-10.88,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-03T13:12:55.616373,2025-12-03T13:50:00.812766,20,2025-12-03T13:32:55.616373,17.09,8.0,2025-12-03T13:36:09.939376,13.85,1.0,2025-12-03T13:44:24.624479,5.6,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,46,Laguna,3576,2025-12-03T13:12:55.616242,2025-12-03T13:50:02.619459,24,2025-12-03T13:36:55.616242,13.12,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,2025-12-03T13:39:17.582020,2025-12-03T13:50:27.454770,6,2025-12-03T13:45:17.582020,5.16,,,,,,,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,24,Woraburi Karon,2369,2025-12-03T13:24:05.714833,2025-12-03T13:51:01.761706,22,2025-12-03T13:46:05.714833,4.93,26.0,2025-12-03T14:05:20.856327,-14.32,,,,,,,,,,,,,,,,,,,,,
10-1208,Rawai -> Airport,40,Baan Khian,8300,2025-12-03T13:12:55.616373,2025-12-03T13:51:01.761706,42,2025-12-03T13:54:55.616373,-3.9,17.0,2025-12-03T13:46:11.330602,4.84,5.0,2025-12-03T13:48:24.624479,2.62,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,15,Limelight Phuket,960,2025-12-03T13:24:02.992413,2025-12-03T13:51:22.997098,21,2025-12-03T13:45:02.992413,6.33,26.0,2025-12-03T14:05:14.304490,-13.86,,,,,,,,,,,,,,,,,,,,,
10-1222,Dragon Line,5,Royal Phuket City Hotel,243,2025-12-03T13:51:22.997098,2025-12-03T13:52:23.607778,3,2025-12-03T13:54:22.997098,-1.99,,,,,,,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,25,Karon Circle,2454,2025-12-03T13:24:05.714833,2025-12-03T13:52:32.912990,23,2025-12-03T13:47:05.714833,5.45,28.0,2025-12-03T14:07:20.856327,-14.8,,,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,36,Surin Beach,6442,2025-12-03T13:12:55.616373,2025-12-03T13:52:32.912990,40,2025-12-03T13:52:55.616373,-0.38,21.0,2025-12-03T13:49:09.939376,3.38,21.0,2025-12-03T14:04:24.624479,-11.86,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-03T13:34:16.672254,2025-12-03T13:53:05.195421,14,2025-12-03T13:48:16.672254,4.81,7.0,2025-12-03T13:56:31.935650,-3.45,,,,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-03T13:12:55.616242,2025-12-03T13:54:06.243025,28,2025-12-03T13:40:55.616242,13.18,4.0,2025-12-03T13:55:33.955256,-1.46,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,2025-12-03T13:39:17.582020,2025-12-03T13:54:30.450246,10,2025-12-03T13:49:17.582020,5.21,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-12-03T13:39:17.582020,2025-12-03T13:55:00.990449,12,2025-12-03T13:51:17.582020,3.72,2.0,2025-12-03T13:56:30.450246,-1.49,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,15,Limelight Phuket,960,2025-12-03T13:12:55.616783,2025-12-03T13:55:25.717535,6,2025-12-03T13:18:55.616783,36.5,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-12-03T13:39:17.582020,2025-12-03T13:56:01.805084,13,2025-12-03T13:52:17.582020,3.74,5.0,2025-12-03T13:59:30.450246,-3.48,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,29,Four Point Patong,4204,2025-12-03T13:12:55.616373,2025-12-03T13:56:06.207199,27,2025-12-03T13:39:55.616373,16.18,14.0,2025-12-03T13:42:09.939376,13.94,25.0,2025-12-03T14:08:24.624479,-12.31,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-03T13:12:55.616473,2025-12-03T13:57:02.632128,84,2025-12-03T14:36:55.616473,-39.88,44.0,2025-12-03T14:12:07.566006,-15.08,13.0,2025-12-03T13:56:21.275835,0.69,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-03T13:12:55.616373,2025-12-03T13:57:07.147311,48,2025-12-03T14:00:55.616373,-3.81,28.0,2025-12-03T13:56:09.939376,0.95,35.0,2025-12-03T14:18:24.624479,-21.29,,,,,,,,,,,,,,,,,,
10-1208,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-03T13:12:55.616373,2025-12-03T13:57:07.147311,45,2025-12-03T13:57:55.616373,-0.81,19.0,2025-12-03T13:48:11.330602,8.93,7.0,2025-12-03T13:50:24.624479,6.71,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-12-03T13:39:17.582020,2025-12-03T14:00:05.010264,14,2025-12-03T13:53:17.582020,6.79,8.0,2025-12-03T14:02:30.450246,-2.42,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,30,Kalim School,4320,2025-12-03T13:12:55.616373,2025-12-03T14:00:09.844853,28,2025-12-03T13:40:55.616373,19.24,15.0,2025-12-03T13:43:09.939376,17.0,28.0,2025-12-03T14:11:24.624479,-11.25,1.0,2025-12-03T13:59:08.137955,1.03,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-03T13:12:55.616373,2025-12-03T14:00:09.844853,29,2025-12-03T13:41:55.616373,18.24,16.0,2025-12-03T13:44:09.939376,16.0,31.0,2025-12-03T14:14:24.624479,-14.25,4.0,2025-12-03T14:02:08.137955,-1.97,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,48,Surin Beach,4456,2025-12-03T13:12:55.616242,2025-12-03T14:00:11.822093,34,2025-12-03T13:46:55.616242,13.27,13.0,2025-12-03T14:04:33.955256,-4.37,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,2,Queen Sirikit Park,56,2025-12-03T13:59:58.692492,2025-12-03T14:00:59.226661,1,2025-12-03T14:00:58.692492,0.01,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-03T13:14:57.512343,2025-12-03T14:01:12.311186,46,2025-12-03T14:00:57.512343,0.25,24.0,2025-12-03T13:54:12.726132,6.99,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-12-03T13:39:17.582020,2025-12-03T14:03:06.764586,17,2025-12-03T13:56:17.582020,6.82,14.0,2025-12-03T14:08:30.450246,-5.39,,,,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,26,Secret cliff resort ,2997,2025-12-03T13:24:05.714833,2025-12-03T14:04:12.069274,28,2025-12-03T13:52:05.714833,12.11,39.0,2025-12-03T14:18:20.856327,-14.15,17.0,2025-12-03T14:11:34.677355,-7.38,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,3,Old Town Intersection,134,2025-12-03T13:59:58.692492,2025-12-03T14:04:31.172100,3,2025-12-03T14:02:58.692492,1.54,,,,,,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,38,Laguna,7313,2025-12-03T13:12:55.616373,2025-12-03T14:05:12.691549,53,2025-12-03T14:05:55.616373,-0.72,33.0,2025-12-03T14:01:09.939376,4.05,42.0,2025-12-03T14:25:24.624479,-20.2,12.0,2025-12-03T14:10:08.137955,-4.92,,,,,,,,,,,,,,,
10-1265,Dragon Line,4,Government Savings Bank,159,2025-12-03T13:59:58.692492,2025-12-03T14:06:02.065075,4,2025-12-03T14:03:58.692492,2.06,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,5,Royal Phuket City Hotel,243,2025-12-03T13:59:58.692492,2025-12-03T14:06:02.065075,7,2025-12-03T14:06:58.692492,-0.94,,,,,,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-03T13:12:55.616373,2025-12-03T14:06:13.328044,54,2025-12-03T14:06:55.616373,-0.7,34.0,2025-12-03T14:02:09.939376,4.06,43.0,2025-12-03T14:26:24.624479,-20.19,14.0,2025-12-03T14:12:08.137955,-5.91,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,60,Karon Circle,8431,2025-12-03T13:14:57.512343,2025-12-03T14:06:15.221938,51,2025-12-03T14:05:57.512343,0.3,28.0,2025-12-03T13:58:12.726132,8.04,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-12-03T13:39:17.582020,2025-12-03T14:07:09.409712,19,2025-12-03T13:58:17.582020,8.86,18.0,2025-12-03T14:12:30.450246,-5.35,,,,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-03T13:12:55.616242,2025-12-03T14:07:15.864903,38,2025-12-03T13:50:55.616242,16.34,19.0,2025-12-03T14:10:33.955256,-3.3,0.0,2025-12-03T14:06:45.511097,0.51,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-03T13:14:57.512343,2025-12-03T14:07:15.864903,52,2025-12-03T14:06:57.512343,0.31,29.0,2025-12-03T13:59:12.726132,8.05,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,2025-12-03T13:12:55.616473,2025-12-03T14:08:09.999028,33,2025-12-03T13:45:55.616473,22.24,22.0,2025-12-03T13:59:15.528740,8.91,33.0,2025-12-03T14:16:21.275835,-8.19,12.0,2025-12-03T14:16:07.410498,-7.96,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-03T13:12:55.616242,2025-12-03T14:08:16.582178,39,2025-12-03T13:51:55.616242,16.35,20.0,2025-12-03T14:11:33.955256,-3.29,1.0,2025-12-03T14:07:45.511097,0.52,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-03T14:09:51.550598,2025-12-03T14:10:22.363595,0,2025-12-03T14:09:51.550598,0.51,,,,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,2025-12-03T14:09:51.550823,2025-12-03T14:10:52.551815,0,2025-12-03T14:09:51.550823,1.02,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-12-03T14:09:51.550823,2025-12-03T14:10:52.551815,0,2025-12-03T14:09:51.550823,1.02,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,62,Karon Stadium,8823,2025-12-03T14:09:51.550382,2025-12-03T14:11:23.338913,1,2025-12-03T14:10:51.550382,0.53,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,5,Royal Phuket City Hotel,243,2025-12-03T14:10:22.039102,2025-12-03T14:12:23.309683,0,2025-12-03T14:10:22.039102,2.02,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,6,Pearl Hotel Phuket,333,2025-12-03T14:10:22.039102,2025-12-03T14:13:23.999929,2,2025-12-03T14:12:22.039102,1.03,,,,,,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,40,Baan Khian,8300,2025-12-03T14:09:51.550598,2025-12-03T14:13:24.238294,4,2025-12-03T14:13:51.550598,-0.46,,,,,,,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,85,Makro Nanai,371,2025-12-03T14:09:51.550985,2025-12-03T14:13:24.213944,4,2025-12-03T14:13:51.550985,-0.46,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-03T14:09:51.550598,2025-12-03T14:13:24.238294,2,2025-12-03T14:11:51.550598,1.54,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-03T14:09:51.550382,2025-12-03T14:13:24.673300,2,2025-12-03T14:11:51.550382,1.55,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,46,Laguna,3576,2025-12-03T14:09:51.550382,2025-12-03T14:13:24.673300,2,2025-12-03T14:11:51.550382,1.55,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-03T14:09:51.550598,2025-12-03T14:13:54.571100,3,2025-12-03T14:12:51.550598,1.05,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,52,Big C Kamala,5396,2025-12-03T14:09:51.550382,2025-12-03T14:13:54.978096,2,2025-12-03T14:11:51.550382,2.06,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,7,Mc Donald's,435,2025-12-03T14:10:22.039102,2025-12-03T14:14:24.728514,5,2025-12-03T14:15:22.039102,-0.96,,,,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,2025-12-03T14:09:51.550823,2025-12-03T14:14:25.000460,2,2025-12-03T14:11:51.550823,2.56,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-03T14:09:51.550598,2025-12-03T14:15:26.265019,4,2025-12-03T14:13:51.550598,1.58,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,8,Surin Circle Clock Tower,523,2025-12-03T14:10:22.039102,2025-12-03T14:15:56.117435,7,2025-12-03T14:17:22.039102,-1.43,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,9,Municipal Parking,593,2025-12-03T14:10:22.039102,2025-12-03T14:15:56.117435,9,2025-12-03T14:19:22.039102,-3.43,,,,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,2025-12-03T14:09:51.550823,2025-12-03T14:15:56.639956,6,2025-12-03T14:15:51.550823,0.08,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,63,OZO Phuket,8979,2025-12-03T14:09:51.550382,2025-12-03T14:15:58.193445,3,2025-12-03T14:12:51.550382,3.11,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,64,Kata Palm,9111,2025-12-03T14:09:51.550382,2025-12-03T14:16:59.324831,6,2025-12-03T14:15:51.550382,1.13,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,10,Krungsri Bank,647,2025-12-03T14:10:22.039102,2025-12-03T14:18:28.359181,11,2025-12-03T14:21:22.039102,-2.89,,,,,,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-03T14:09:51.550598,2025-12-03T14:18:29.298580,7,2025-12-03T14:16:51.550598,1.63,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-03T14:09:51.550382,2025-12-03T14:18:30.710288,6,2025-12-03T14:15:51.550382,2.65,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-12-03T14:10:22.039102,2025-12-03T14:19:29.144102,12,2025-12-03T14:22:22.039102,-2.88,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,36,Surin Beach,6442,2025-12-03T14:09:51.550598,2025-12-03T14:20:31.411170,9,2025-12-03T14:18:51.550598,1.66,,,,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,2025-12-03T14:09:51.550823,2025-12-03T14:21:01.493805,11,2025-12-03T14:20:51.550823,0.17,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,12,Phuket Thaihua Museum,760,2025-12-03T14:10:22.039102,2025-12-03T14:22:00.935182,14,2025-12-03T14:24:22.039102,-2.35,,,,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-12-03T14:09:51.550823,2025-12-03T14:22:02.381645,13,2025-12-03T14:22:51.550823,-0.82,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-03T14:09:51.550382,2025-12-03T14:22:03.984530,7,2025-12-03T14:16:51.550382,5.21,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-03T14:09:51.550382,2025-12-03T14:22:03.984530,9,2025-12-03T14:18:51.550382,3.21,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,13,Dibuk Road,830,2025-12-03T14:10:22.039102,2025-12-03T14:23:01.507154,16,2025-12-03T14:26:22.039102,-3.34,,,,,,,,,,,,,,,,,,,,,,,,
10-1147,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-03T14:09:51.550382,2025-12-03T14:23:04.500809,13,2025-12-03T14:22:51.550382,0.22,,,,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-12-03T14:09:51.550823,2025-12-03T14:24:33.691978,15,2025-12-03T14:24:51.550823,-0.3,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,14,Mongkhonnimit Temple,886,2025-12-03T14:10:22.039102,2025-12-03T14:25:02.391988,17,2025-12-03T14:27:22.039102,-2.33,,,,,,,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-03T14:09:51.550598,2025-12-03T14:25:04.338418,4,2025-12-03T14:13:51.550598,11.21,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-03T14:09:51.550382,2025-12-03T14:25:05.529859,14,2025-12-03T14:23:51.550382,1.23,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,54,Kalim School,6540,2025-12-03T14:09:51.550382,2025-12-03T14:25:05.529859,15,2025-12-03T14:24:51.550382,0.23,,,,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-12-03T14:09:51.550823,2025-12-03T14:26:04.500532,17,2025-12-03T14:26:51.550823,-0.78,0.0,2025-12-03T14:25:03.930468,1.01,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-03T14:09:51.550823,2025-12-03T14:26:04.500532,23,2025-12-03T14:32:51.550823,-6.78,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-03T14:09:51.550382,2025-12-03T14:26:06.434949,17,2025-12-03T14:26:51.550382,-0.75,1.0,2025-12-03T14:26:05.529859,0.02,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,15,Limelight Phuket,960,2025-12-03T14:10:22.039102,2025-12-03T14:27:03.388630,19,2025-12-03T14:29:22.039102,-2.31,1.0,2025-12-03T14:26:32.655133,0.51,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,67,Sai Yuan,10247,2025-12-03T14:09:51.550382,2025-12-03T14:28:07.507557,18,2025-12-03T14:27:51.550382,0.27,3.0,2025-12-03T14:28:05.529859,0.03,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-12-03T14:09:51.550823,2025-12-03T14:29:06.130455,20,2025-12-03T14:29:51.550823,-0.76,3.0,2025-12-03T14:28:03.930468,1.04,,,,,,,,,,,,,,,,,,,,,
10-1159,Rawai -> Airport,29,Four Point Patong,4204,2025-12-03T14:09:51.550598,2025-12-03T14:29:06.640714,13,2025-12-03T14:22:51.550598,6.25,7.0,2025-12-03T14:32:04.338418,-2.96,,,,,,,,,,,,,,,,,,,,,
