licence,route,stop_id,stop_name,stop_index,registration_time,arrival_time,eta_min_T0,eta_ts_T0,error_T0,eta_min_T15,eta_ts_T15,error_T15,eta_min_T30,eta_ts_T30,error_T30,eta_min_T45,eta_ts_T45,error_T45,eta_min_T60,eta_ts_T60,error_T60,eta_min_T75,eta_ts_T75,error_T75,eta_min_T90,eta_ts_T90,error_T90,eta_min_T105,eta_ts_T105,error_T105,eta_min_T120,eta_ts_T120,error_T120
10-1219,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,2025-12-08T15:35:34.520824,,70,2025-12-08T16:45:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,2025-12-08T15:35:34.520824,,73,2025-12-08T16:48:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,2025-12-08T15:35:34.520824,,77,2025-12-08T16:52:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,2025-12-08T15:35:34.520824,,82,2025-12-08T16:57:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-12-08T15:35:34.520824,,85,2025-12-08T17:00:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-12-08T15:35:34.520824,,86,2025-12-08T17:01:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-12-08T15:35:34.520824,,88,2025-12-08T17:03:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-12-08T15:35:34.520824,,92,2025-12-08T17:07:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-12-08T15:35:34.520824,,95,2025-12-08T17:10:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-12-08T15:35:34.520824,,97,2025-12-08T17:12:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-12-08T15:35:34.520824,,99,2025-12-08T17:14:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-08T15:35:34.520824,,123,2025-12-08T17:38:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,2025-12-08T15:35:34.520824,,129,2025-12-08T17:44:34.520824,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-08T15:41:38.757281,,1,2025-12-08T15:42:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,48,Surin Beach,4456,2025-12-08T15:41:38.757281,,8,2025-12-08T15:49:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-08T15:41:38.757281,,14,2025-12-08T15:55:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-08T15:41:38.757281,,15,2025-12-08T15:56:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-08T15:41:38.757281,,16,2025-12-08T15:57:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,52,Big C Kamala,5396,2025-12-08T15:41:38.757281,,20,2025-12-08T16:01:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-08T15:41:38.757281,,32,2025-12-08T16:13:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,54,Kalim School,6540,2025-12-08T15:41:38.757281,,34,2025-12-08T16:15:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-08T15:41:38.757281,,36,2025-12-08T16:17:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,56,Indigo Patong,6893,2025-12-08T15:41:38.757281,,41,2025-12-08T16:22:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,57,Patong PEA,7083,2025-12-08T15:41:38.757281,,44,2025-12-08T16:25:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-08T15:41:38.757281,,46,2025-12-08T16:27:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-08T15:41:38.757281,,59,2025-12-08T16:40:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,60,Karon Circle,8431,2025-12-08T15:41:38.757281,,65,2025-12-08T16:46:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-08T15:41:38.757281,,67,2025-12-08T16:48:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,62,Karon Stadium,8823,2025-12-08T15:41:38.757281,,70,2025-12-08T16:51:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,63,OZO Phuket,8979,2025-12-08T15:41:38.757281,,73,2025-12-08T16:54:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,64,Kata Palm,9111,2025-12-08T15:41:38.757281,,76,2025-12-08T16:57:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-08T15:41:38.757281,,77,2025-12-08T16:58:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-08T15:41:38.757281,,79,2025-12-08T17:00:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,67,Sai Yuan,10247,2025-12-08T15:41:38.757281,,90,2025-12-08T17:11:38.757281,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,2025-12-08T15:46:40.659577,,13,2025-12-08T15:59:40.659577,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,99,Sanamchai (To Bus 2),4052,2025-12-08T15:46:40.659577,,49,2025-12-08T16:35:40.659577,,,,,,,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,52,Big C Kamala,5396,2025-12-08T15:52:14.717657,,57,2025-12-08T16:49:14.717657,,39.0,2025-12-08T17:58:34.593374,,31.0,2025-12-08T18:05:42.593047,,22.0,2025-12-08T18:11:50.675819,,5.0,2025-12-08T18:09:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-08T15:52:14.717657,,70,2025-12-08T17:02:14.717657,,52.0,2025-12-08T18:11:34.593374,,44.0,2025-12-08T18:18:42.593047,,34.0,2025-12-08T18:23:50.675819,,18.0,2025-12-08T18:22:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,54,Kalim School,6540,2025-12-08T15:52:14.717657,,71,2025-12-08T17:03:14.717657,,53.0,2025-12-08T18:12:34.593374,,45.0,2025-12-08T18:19:42.593047,,36.0,2025-12-08T18:25:50.675819,,19.0,2025-12-08T18:23:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-08T15:52:14.717657,,73,2025-12-08T17:05:14.717657,,55.0,2025-12-08T18:14:34.593374,,47.0,2025-12-08T18:21:42.593047,,38.0,2025-12-08T18:27:50.675819,,21.0,2025-12-08T18:25:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,56,Indigo Patong,6893,2025-12-08T15:52:14.717657,,78,2025-12-08T17:10:14.717657,,60.0,2025-12-08T18:19:34.593374,,52.0,2025-12-08T18:26:42.593047,,43.0,2025-12-08T18:32:50.675819,,26.0,2025-12-08T18:30:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,57,Patong PEA,7083,2025-12-08T15:52:14.717657,,82,2025-12-08T17:14:14.717657,,64.0,2025-12-08T18:23:34.593374,,56.0,2025-12-08T18:30:42.593047,,46.0,2025-12-08T18:35:50.675819,,30.0,2025-12-08T18:34:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-08T15:52:14.717657,,83,2025-12-08T17:15:14.717657,,65.0,2025-12-08T18:24:34.593374,,57.0,2025-12-08T18:31:42.593047,,48.0,2025-12-08T18:37:50.675819,,31.0,2025-12-08T18:35:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-08T15:52:14.717657,,97,2025-12-08T17:29:14.717657,,79.0,2025-12-08T18:38:34.593374,,71.0,2025-12-08T18:45:42.593047,,61.0,2025-12-08T18:50:50.675819,,45.0,2025-12-08T18:49:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,60,Karon Circle,8431,2025-12-08T15:52:14.717657,,103,2025-12-08T17:35:14.717657,,85.0,2025-12-08T18:44:34.593374,,77.0,2025-12-08T18:51:42.593047,,67.0,2025-12-08T18:56:50.675819,,50.0,2025-12-08T18:54:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-08T15:52:14.717657,,104,2025-12-08T17:36:14.717657,,86.0,2025-12-08T18:45:34.593374,,78.0,2025-12-08T18:52:42.593047,,69.0,2025-12-08T18:58:50.675819,,52.0,2025-12-08T18:56:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,62,Karon Stadium,8823,2025-12-08T15:52:14.717657,,108,2025-12-08T17:40:14.717657,,90.0,2025-12-08T18:49:34.593374,,82.0,2025-12-08T18:56:42.593047,,73.0,2025-12-08T19:02:50.675819,,56.0,2025-12-08T19:00:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,63,OZO Phuket,8979,2025-12-08T15:52:14.717657,,111,2025-12-08T17:43:14.717657,,93.0,2025-12-08T18:52:34.593374,,85.0,2025-12-08T18:59:42.593047,,75.0,2025-12-08T19:04:50.675819,,59.0,2025-12-08T19:03:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,64,Kata Palm,9111,2025-12-08T15:52:14.717657,,113,2025-12-08T17:45:14.717657,,95.0,2025-12-08T18:54:34.593374,,87.0,2025-12-08T19:01:42.593047,,78.0,2025-12-08T19:07:50.675819,,61.0,2025-12-08T19:05:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-08T15:52:14.717657,,114,2025-12-08T17:46:14.717657,,96.0,2025-12-08T18:55:34.593374,,88.0,2025-12-08T19:02:42.593047,,79.0,2025-12-08T19:08:50.675819,,62.0,2025-12-08T19:06:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-08T15:52:14.717657,,117,2025-12-08T17:49:14.717657,,99.0,2025-12-08T18:58:34.593374,,91.0,2025-12-08T19:05:42.593047,,82.0,2025-12-08T19:11:50.675819,,65.0,2025-12-08T19:09:29.556370,,,,,,,,,,,,,
10-1196,Airport -> Rawai,67,Sai Yuan,10247,2025-12-08T15:52:14.717657,,128,2025-12-08T18:00:14.717657,,110.0,2025-12-08T19:09:34.593374,,102.0,2025-12-08T19:16:42.593047,,92.0,2025-12-08T19:21:50.675819,,76.0,2025-12-08T19:20:29.556370,,,,,,,,,,,,,
10-1205,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-08T15:56:16.781057,,2,2025-12-08T15:58:16.781057,,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,40,Baan Khian,8300,2025-12-08T16:00:19.011330,,4,2025-12-08T16:04:19.011330,,,,,,,,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,44,Baan Khian,2586,2025-12-08T16:03:20.683614,,24,2025-12-08T16:27:20.683614,,7.0,2025-12-08T16:25:29.229626,,,,,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,56,Indigo Patong,6893,2025-12-08T16:03:20.683614,,80,2025-12-08T17:23:20.683614,,63.0,2025-12-08T17:21:29.229626,,31.0,2025-12-08T17:31:53.447771,,17.0,2025-12-08T17:33:02.530124,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,57,Patong PEA,7083,2025-12-08T16:03:20.683614,,83,2025-12-08T17:26:20.683614,,66.0,2025-12-08T17:24:29.229626,,34.0,2025-12-08T17:34:53.447771,,21.0,2025-12-08T17:37:02.530124,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-08T16:03:20.683614,,85,2025-12-08T17:28:20.683614,,68.0,2025-12-08T17:26:29.229626,,36.0,2025-12-08T17:36:53.447771,,22.0,2025-12-08T17:38:02.530124,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-08T16:03:20.683614,,115,2025-12-08T17:58:20.683614,,99.0,2025-12-08T17:57:29.229626,,66.0,2025-12-08T18:06:53.447771,,53.0,2025-12-08T18:09:02.530124,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-08T16:03:20.683614,,118,2025-12-08T18:01:20.683614,,101.0,2025-12-08T17:59:29.229626,,69.0,2025-12-08T18:09:53.447771,,56.0,2025-12-08T18:12:02.530124,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,67,Sai Yuan,10247,2025-12-08T16:03:20.683614,,129,2025-12-08T18:12:20.683614,,112.0,2025-12-08T18:10:29.229626,,80.0,2025-12-08T18:20:53.447771,,66.0,2025-12-08T18:22:02.530124,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,67,Sai Yuan,10247,2025-12-08T16:09:23.931842,,3,2025-12-08T16:12:23.931842,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-08T16:09:23.899104,,2,2025-12-08T16:11:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-08T16:09:23.899104,,6,2025-12-08T16:15:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,29,Four Point Patong,4204,2025-12-08T16:09:23.899104,,15,2025-12-08T16:24:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,30,Kalim School,4320,2025-12-08T16:09:23.899104,,16,2025-12-08T16:25:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-08T16:09:23.899104,,17,2025-12-08T16:26:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,32,Big C Kamala,5519,2025-12-08T16:09:23.899104,,31,2025-12-08T16:40:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-08T16:09:23.899104,,33,2025-12-08T16:42:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-08T16:09:23.899104,,35,2025-12-08T16:44:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-08T16:09:23.899104,,36,2025-12-08T16:45:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,36,Surin Beach,6442,2025-12-08T16:09:23.899104,,41,2025-12-08T16:50:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-08T16:09:23.899104,,50,2025-12-08T16:59:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,38,Laguna,7313,2025-12-08T16:09:23.899104,,55,2025-12-08T17:04:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-08T16:09:23.899104,,56,2025-12-08T17:05:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,40,Baan Khian,8300,2025-12-08T16:09:23.899104,,68,2025-12-08T17:17:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-08T16:09:23.899104,,71,2025-12-08T17:20:23.899104,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,2025-12-08T16:14:24.472145,,62,2025-12-08T17:16:24.472145,,56.0,2025-12-08T17:25:32.031625,,42.0,2025-12-08T17:26:40.006736,,32.0,2025-12-08T17:31:47.804588,,15.0,2025-12-08T17:32:27.777924,,4.0,2025-12-08T17:33:34.391627,,,,,,,,,,
10-1153,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-08T16:15:27.415080,,41,2025-12-08T16:56:27.415080,,34.0,2025-12-08T17:52:34.283220,,25.0,2025-12-08T17:58:42.198863,,16.0,2025-12-08T18:04:50.648399,,2.0,2025-12-08T18:05:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,29,Four Point Patong,4204,2025-12-08T16:15:27.415080,,49,2025-12-08T17:04:27.415080,,42.0,2025-12-08T18:00:34.283220,,33.0,2025-12-08T18:06:42.198863,,25.0,2025-12-08T18:13:50.648399,,11.0,2025-12-08T18:14:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,30,Kalim School,4320,2025-12-08T16:15:27.415080,,51,2025-12-08T17:06:27.415080,,44.0,2025-12-08T18:02:34.283220,,35.0,2025-12-08T18:08:42.198863,,26.0,2025-12-08T18:14:50.648399,,12.0,2025-12-08T18:15:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-08T16:15:27.415080,,52,2025-12-08T17:07:27.415080,,45.0,2025-12-08T18:03:34.283220,,36.0,2025-12-08T18:09:42.198863,,27.0,2025-12-08T18:15:50.648399,,14.0,2025-12-08T18:17:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,32,Big C Kamala,5519,2025-12-08T16:15:27.415080,,65,2025-12-08T17:20:27.415080,,58.0,2025-12-08T18:16:34.283220,,49.0,2025-12-08T18:22:42.198863,,41.0,2025-12-08T18:29:50.648399,,27.0,2025-12-08T18:30:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-08T16:15:27.415080,,68,2025-12-08T17:23:27.415080,,61.0,2025-12-08T18:19:34.283220,,52.0,2025-12-08T18:25:42.198863,,43.0,2025-12-08T18:31:50.648399,,30.0,2025-12-08T18:33:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-08T16:15:27.415080,,69,2025-12-08T17:24:27.415080,,62.0,2025-12-08T18:20:34.283220,,53.0,2025-12-08T18:26:42.198863,,44.0,2025-12-08T18:32:50.648399,,31.0,2025-12-08T18:34:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-08T16:15:27.415080,,70,2025-12-08T17:25:27.415080,,63.0,2025-12-08T18:21:34.283220,,54.0,2025-12-08T18:27:42.198863,,46.0,2025-12-08T18:34:50.648399,,32.0,2025-12-08T18:35:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,36,Surin Beach,6442,2025-12-08T16:15:27.415080,,76,2025-12-08T17:31:27.415080,,69.0,2025-12-08T18:27:34.283220,,60.0,2025-12-08T18:33:42.198863,,51.0,2025-12-08T18:39:50.648399,,37.0,2025-12-08T18:40:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-08T16:15:27.415080,,84,2025-12-08T17:39:27.415080,,77.0,2025-12-08T18:35:34.283220,,68.0,2025-12-08T18:41:42.198863,,59.0,2025-12-08T18:47:50.648399,,46.0,2025-12-08T18:49:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,38,Laguna,7313,2025-12-08T16:15:27.415080,,90,2025-12-08T17:45:27.415080,,83.0,2025-12-08T18:41:34.283220,,74.0,2025-12-08T18:47:42.198863,,65.0,2025-12-08T18:53:50.648399,,51.0,2025-12-08T18:54:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-08T16:15:27.415080,,90,2025-12-08T17:45:27.415080,,83.0,2025-12-08T18:41:34.283220,,74.0,2025-12-08T18:47:42.198863,,66.0,2025-12-08T18:54:50.648399,,52.0,2025-12-08T18:55:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,40,Baan Khian,8300,2025-12-08T16:15:27.415080,,102,2025-12-08T17:57:27.415080,,95.0,2025-12-08T18:53:34.283220,,86.0,2025-12-08T18:59:42.198863,,77.0,2025-12-08T19:05:50.648399,,64.0,2025-12-08T19:07:29.386034,,,,,,,,,,,,,
10-1153,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-08T16:15:27.415080,,105,2025-12-08T18:00:27.415080,,98.0,2025-12-08T18:56:34.283220,,89.0,2025-12-08T19:02:42.198863,,80.0,2025-12-08T19:08:50.648399,,67.0,2025-12-08T19:10:29.386034,,,,,,,,,,,,,
10-1152,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-08T16:15:27.535366,,20,2025-12-08T16:35:27.535366,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,44,Baan Khian,2586,2025-12-08T16:15:27.535366,,24,2025-12-08T16:39:27.535366,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-08T16:15:27.535366,,35,2025-12-08T16:50:27.535366,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,46,Laguna,3576,2025-12-08T16:15:27.535366,,35,2025-12-08T16:50:27.535366,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-08T16:17:28.664920,,12,2025-12-08T16:29:28.664920,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,60,Karon Circle,8431,2025-12-08T16:17:28.664920,,18,2025-12-08T16:35:28.664920,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-08T16:17:28.664920,,19,2025-12-08T16:36:28.664920,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,62,Karon Stadium,8823,2025-12-08T16:17:28.664920,,23,2025-12-08T16:40:28.664920,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,63,OZO Phuket,8979,2025-12-08T16:17:28.664920,,26,2025-12-08T16:43:28.664920,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,64,Kata Palm,9111,2025-12-08T16:17:28.664920,,28,2025-12-08T16:45:28.664920,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-08T16:17:28.664920,,29,2025-12-08T16:46:28.664920,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-08T16:17:28.664920,,32,2025-12-08T16:49:28.664920,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,67,Sai Yuan,10247,2025-12-08T16:17:28.664920,,43,2025-12-08T17:00:28.664920,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,2025-12-08T16:22:28.953139,,72,2025-12-08T17:34:28.953139,,54.0,2025-12-08T17:31:37.093085,,38.0,2025-12-08T17:30:45.445933,,21.0,2025-12-08T17:30:24.233902,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,99,Sanamchai (To Bus 2),4052,2025-12-08T16:22:28.953139,,108,2025-12-08T18:10:28.953139,,90.0,2025-12-08T18:07:37.093085,,74.0,2025-12-08T18:06:45.445933,,57.0,2025-12-08T18:06:24.233902,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,2025-12-08T16:22:28.953139,,109,2025-12-08T18:11:28.953139,,91.0,2025-12-08T18:08:37.093085,,75.0,2025-12-08T18:07:45.445933,,58.0,2025-12-08T18:07:24.233902,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,2025-12-08T16:22:28.953139,,112,2025-12-08T18:14:28.953139,,94.0,2025-12-08T18:11:37.093085,,78.0,2025-12-08T18:10:45.445933,,61.0,2025-12-08T18:10:24.233902,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,2025-12-08T16:22:28.953139,,114,2025-12-08T18:16:28.953139,,96.0,2025-12-08T18:13:37.093085,,80.0,2025-12-08T18:12:45.445933,,63.0,2025-12-08T18:12:24.233902,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,2025-12-08T16:22:28.953139,,116,2025-12-08T18:18:28.953139,,98.0,2025-12-08T18:15:37.093085,,82.0,2025-12-08T18:14:45.445933,,65.0,2025-12-08T18:14:24.233902,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,2025-12-08T16:22:28.953139,,118,2025-12-08T18:20:28.953139,,100.0,2025-12-08T18:17:37.093085,,84.0,2025-12-08T18:16:45.445933,,67.0,2025-12-08T18:16:24.233902,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,2025-12-08T16:22:28.953139,,119,2025-12-08T18:21:28.953139,,101.0,2025-12-08T18:18:37.093085,,85.0,2025-12-08T18:17:45.445933,,68.0,2025-12-08T18:17:24.233902,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,2025-12-08T16:22:28.953139,,122,2025-12-08T18:24:28.953139,,104.0,2025-12-08T18:21:37.093085,,88.0,2025-12-08T18:20:45.445933,,71.0,2025-12-08T18:20:24.233902,,,,,,,,,,,,,,,,
10-1208,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-08T16:27:34.516153,,93,2025-12-08T18:00:34.516153,,71.0,2025-12-08T17:53:43.041600,,52.0,2025-12-08T17:49:51.831377,,45.0,2025-12-08T17:58:00.837579,,42.0,2025-12-08T18:10:39.590456,,27.0,2025-12-08T18:09:47.482262,,6.0,2025-12-08T18:03:56.117316,,,,,,,
