licence,route,stop_id,stop_name,stop_index,registration_time,arrival_time,eta_min_T0,eta_ts_T0,error_T0,eta_min_T15,eta_ts_T15,error_T15,eta_min_T30,eta_ts_T30,error_T30,eta_min_T45,eta_ts_T45,error_T45,eta_min_T60,eta_ts_T60,error_T60,eta_min_T75,eta_ts_T75,error_T75,eta_min_T90,eta_ts_T90,error_T90,eta_min_T105,eta_ts_T105,error_T105,eta_min_T120,eta_ts_T120,error_T120
10-1223,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,2025-12-02T10:18:15.489429,,4.0,2025-12-02T10:22:15.489429,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-12-02T10:18:15.489429,2025-12-02T10:26:20.311838,6.0,2025-12-02T10:24:15.489429,2.08,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-12-02T10:18:15.489429,2025-12-02T10:27:20.877660,7.0,2025-12-02T10:25:15.489429,2.09,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-12-02T10:18:15.489429,2025-12-02T10:28:21.406260,8.0,2025-12-02T10:26:15.489429,2.1,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-12-02T10:18:15.489429,2025-12-02T10:31:23.194103,11.0,2025-12-02T10:29:15.489429,2.13,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-12-02T10:18:15.489429,2025-12-02T10:36:25.768800,13.0,2025-12-02T10:31:15.489429,5.17,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-12-02T10:18:15.489429,,14.0,2025-12-02T10:32:15.489429,,1.0,2025-12-02T10:41:28.628028,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-12-02T10:18:15.489429,,15.0,2025-12-02T10:33:15.489429,,2.0,2025-12-02T10:42:28.628028,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-02T10:18:15.489429,,33.0,2025-12-02T10:51:15.489429,,20.0,2025-12-02T11:00:28.628028,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,2025-12-02T10:18:15.489429,,36.0,2025-12-02T10:54:15.489429,,23.0,2025-12-02T11:03:28.628028,,,,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T10:18:15.489261,2025-12-02T10:19:16.910511,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T10:18:15.489261,2025-12-02T10:24:19.485356,3.0,2025-12-02T10:21:15.489261,3.07,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,95,Phuket Wittayalai School,3184,2025-12-02T10:18:15.489606,2025-12-02T10:21:17.561933,1.0,2025-12-02T10:19:15.489606,2.03,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,96,Satree Phuket School,3270,2025-12-02T10:18:15.489606,2025-12-02T10:22:18.051262,2.0,2025-12-02T10:20:15.489606,2.04,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,115,Sanamchai,3411,2025-12-02T10:18:15.489606,2025-12-02T10:24:19.240394,4.0,2025-12-02T10:22:15.489606,2.06,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,2025-12-02T10:18:15.489606,2025-12-02T10:24:19.240394,14.0,2025-12-02T10:32:15.489606,-7.94,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,2025-12-02T10:18:15.489606,,18.0,2025-12-02T10:36:15.489606,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,2025-12-02T10:18:15.489606,,19.0,2025-12-02T10:37:15.489606,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,2025-12-02T10:18:15.489606,,21.0,2025-12-02T10:39:15.489606,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,2025-12-02T10:18:15.489606,,23.0,2025-12-02T10:41:15.489606,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,2025-12-02T10:18:15.489606,,24.0,2025-12-02T10:42:15.489606,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,2025-12-02T10:18:15.489606,,25.0,2025-12-02T10:43:15.489606,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,2025-12-02T10:18:15.489606,,26.0,2025-12-02T10:44:15.489606,,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,2025-12-02T10:18:15.489606,,28.0,2025-12-02T10:46:15.489606,,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,26,Secret cliff resort ,2997,2025-12-02T10:18:15.489261,2025-12-02T10:33:25.001959,5.0,2025-12-02T10:23:15.489261,10.16,,,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-02T10:18:15.489261,,11.0,2025-12-02T10:29:15.489261,,5.0,2025-12-02T10:38:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T10:18:15.489261,,14.0,2025-12-02T10:32:15.489261,,8.0,2025-12-02T10:41:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T10:18:15.489261,,20.0,2025-12-02T10:38:15.489261,,15.0,2025-12-02T10:48:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,30,Kalim School,4320,2025-12-02T10:18:15.489261,,21.0,2025-12-02T10:39:15.489261,,16.0,2025-12-02T10:49:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T10:18:15.489261,,22.0,2025-12-02T10:40:15.489261,,17.0,2025-12-02T10:50:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T10:18:15.489261,,32.0,2025-12-02T10:50:15.489261,,28.0,2025-12-02T11:01:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T10:18:15.489261,,34.0,2025-12-02T10:52:15.489261,,30.0,2025-12-02T11:03:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T10:18:15.489261,,35.0,2025-12-02T10:53:15.489261,,31.0,2025-12-02T11:04:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T10:18:15.489261,,36.0,2025-12-02T10:54:15.489261,,32.0,2025-12-02T11:05:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T10:18:15.489261,,41.0,2025-12-02T10:59:15.489261,,36.0,2025-12-02T11:09:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T10:18:15.489261,,48.0,2025-12-02T11:06:15.489261,,44.0,2025-12-02T11:17:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,38,Laguna,7313,2025-12-02T10:18:15.489261,,54.0,2025-12-02T11:12:15.489261,,49.0,2025-12-02T11:22:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T10:18:15.489261,,54.0,2025-12-02T11:12:15.489261,,50.0,2025-12-02T11:23:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T10:18:15.489261,,64.0,2025-12-02T11:22:15.489261,,59.0,2025-12-02T11:32:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T10:18:15.489261,,66.0,2025-12-02T11:24:15.489261,,62.0,2025-12-02T11:35:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,26,Secret cliff resort ,2997,2025-12-02T10:18:15.489261,2025-12-02T10:21:17.968906,1.0,2025-12-02T10:19:15.489261,2.04,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-02T10:18:15.489261,,7.0,2025-12-02T10:25:15.489261,,2.0,2025-12-02T10:35:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T10:18:15.489261,,10.0,2025-12-02T10:28:15.489261,,5.0,2025-12-02T10:38:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T10:18:15.489261,,15.0,2025-12-02T10:33:15.489261,,12.0,2025-12-02T10:45:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,30,Kalim School,4320,2025-12-02T10:18:15.489261,,16.0,2025-12-02T10:34:15.489261,,13.0,2025-12-02T10:46:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T10:18:15.489261,,17.0,2025-12-02T10:35:15.489261,,14.0,2025-12-02T10:47:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T10:18:15.489261,,28.0,2025-12-02T10:46:15.489261,,25.0,2025-12-02T10:58:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T10:18:15.489261,,30.0,2025-12-02T10:48:15.489261,,27.0,2025-12-02T11:00:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T10:18:15.489261,,31.0,2025-12-02T10:49:15.489261,,28.0,2025-12-02T11:01:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T10:18:15.489261,,32.0,2025-12-02T10:50:15.489261,,29.0,2025-12-02T11:02:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T10:18:15.489261,,36.0,2025-12-02T10:54:15.489261,,33.0,2025-12-02T11:06:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T10:18:15.489261,,44.0,2025-12-02T11:02:15.489261,,41.0,2025-12-02T11:14:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,38,Laguna,7313,2025-12-02T10:18:15.489261,,49.0,2025-12-02T11:07:15.489261,,46.0,2025-12-02T11:19:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T10:18:15.489261,,50.0,2025-12-02T11:08:15.489261,,47.0,2025-12-02T11:20:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T10:18:15.489261,,59.0,2025-12-02T11:17:15.489261,,56.0,2025-12-02T11:29:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T10:18:15.489261,,62.0,2025-12-02T11:20:15.489261,,59.0,2025-12-02T11:32:25.001959,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T10:18:15.489103,,1.0,2025-12-02T10:19:15.489103,,1.0,2025-12-02T10:34:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T10:18:15.489103,,2.0,2025-12-02T10:20:15.489103,,2.0,2025-12-02T10:35:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T10:18:15.489103,,4.0,2025-12-02T10:22:15.489103,,4.0,2025-12-02T10:37:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T10:18:15.489103,,6.0,2025-12-02T10:24:15.489103,,6.0,2025-12-02T10:39:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T10:18:15.489103,,17.0,2025-12-02T10:35:15.489103,,17.0,2025-12-02T10:50:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,54,Kalim School,6540,2025-12-02T10:18:15.489103,,18.0,2025-12-02T10:36:15.489103,,18.0,2025-12-02T10:51:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T10:18:15.489103,,19.0,2025-12-02T10:37:15.489103,,19.0,2025-12-02T10:52:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T10:18:15.489103,,24.0,2025-12-02T10:42:15.489103,,24.0,2025-12-02T10:57:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T10:18:15.489103,,28.0,2025-12-02T10:46:15.489103,,28.0,2025-12-02T11:01:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T10:18:15.489103,,29.0,2025-12-02T10:47:15.489103,,29.0,2025-12-02T11:02:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T10:18:15.489103,,37.0,2025-12-02T10:55:15.489103,,37.0,2025-12-02T11:10:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T10:18:15.489103,,42.0,2025-12-02T11:00:15.489103,,42.0,2025-12-02T11:15:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T10:18:15.489103,,43.0,2025-12-02T11:01:15.489103,,43.0,2025-12-02T11:16:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T10:18:15.489103,,46.0,2025-12-02T11:04:15.489103,,46.0,2025-12-02T11:19:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T10:18:15.489103,,49.0,2025-12-02T11:07:15.489103,,49.0,2025-12-02T11:22:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T10:18:15.489103,,50.0,2025-12-02T11:08:15.489103,,50.0,2025-12-02T11:23:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T10:18:15.489103,,51.0,2025-12-02T11:09:15.489103,,51.0,2025-12-02T11:24:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T10:18:15.489103,,53.0,2025-12-02T11:11:15.489103,,53.0,2025-12-02T11:26:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T10:18:15.489103,,62.0,2025-12-02T11:20:15.489103,,62.0,2025-12-02T11:35:24.953975,,,,,,,,,,,,,,,,,,,,,,
10-1208,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T10:18:15.489261,2025-12-02T10:25:20.006170,7.0,2025-12-02T10:25:15.489261,0.08,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Rawai -> Airport,38,Laguna,7313,2025-12-02T10:18:15.489261,2025-12-02T10:37:27.573346,12.0,2025-12-02T10:30:15.489261,7.2,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T10:18:15.489261,2025-12-02T10:38:28.158173,13.0,2025-12-02T10:31:15.489261,7.21,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T10:18:15.489261,,22.0,2025-12-02T10:40:15.489261,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T10:18:15.489261,,25.0,2025-12-02T10:43:15.489261,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,38,Laguna,7313,2025-12-02T10:18:15.489261,,3.0,2025-12-02T10:21:15.489261,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T10:18:15.489261,,3.0,2025-12-02T10:21:15.489261,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T10:18:15.489261,,13.0,2025-12-02T10:31:15.489261,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T10:18:15.489261,,15.0,2025-12-02T10:33:15.489261,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T10:18:15.489103,2025-12-02T10:21:18.101129,1.0,2025-12-02T10:19:15.489103,2.04,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T10:18:15.489103,2025-12-02T10:29:22.365051,10.0,2025-12-02T10:28:15.489103,1.11,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,42,Phuket Airport,3,2025-12-02T10:19:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-02T10:19:16.827669,,18.0,2025-12-02T10:37:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,44,Baan Khian,2586,2025-12-02T10:19:16.827669,,20.0,2025-12-02T10:39:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-02T10:19:16.827669,,29.0,2025-12-02T10:48:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,46,Laguna,3576,2025-12-02T10:19:16.827669,,29.0,2025-12-02T10:48:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-02T10:19:16.827669,,33.0,2025-12-02T10:52:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T10:19:16.827669,,39.0,2025-12-02T10:58:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T10:19:16.827669,,43.0,2025-12-02T11:02:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T10:19:16.827669,,44.0,2025-12-02T11:03:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T10:19:16.827669,,45.0,2025-12-02T11:04:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T10:19:16.827669,,48.0,2025-12-02T11:07:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T10:19:16.827669,,58.0,2025-12-02T11:17:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,54,Kalim School,6540,2025-12-02T10:19:16.827669,,59.0,2025-12-02T11:18:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T10:19:16.827669,,61.0,2025-12-02T11:20:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T10:19:16.827669,,65.0,2025-12-02T11:24:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T10:19:16.827669,,69.0,2025-12-02T11:28:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T10:19:16.827669,,71.0,2025-12-02T11:30:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T10:19:16.827669,,79.0,2025-12-02T11:38:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T10:19:16.827669,,84.0,2025-12-02T11:43:16.827669,,,,,,,,,,,,,,,,,,,,,,,,,
