licence,route,stop_id,stop_name,stop_index,registration_time,arrival_time,eta_min_T0,eta_ts_T0,error_T0,eta_min_T15,eta_ts_T15,error_T15,eta_min_T30,eta_ts_T30,error_T30,eta_min_T45,eta_ts_T45,error_T45,eta_min_T60,eta_ts_T60,error_T60,eta_min_T75,eta_ts_T75,error_T75,eta_min_T90,eta_ts_T90,error_T90,eta_min_T105,eta_ts_T105,error_T105,eta_min_T120,eta_ts_T120,error_T120
10-1204,Rawai -> Airport,22,Peach Blossom,1963,2025-12-02T11:33:13.411994,2025-12-02T11:46:28.736421,12.0,2025-12-02T11:45:13.411994,1.26,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,23,Karon Stadium,2064,2025-12-02T11:33:13.411994,2025-12-02T11:47:30.107738,13.0,2025-12-02T11:46:13.411994,1.28,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,24,Woraburi Karon,2369,2025-12-02T11:33:13.411994,2025-12-02T11:51:36.736228,17.0,2025-12-02T11:50:13.411994,1.39,2.0,2025-12-02T11:50:31.346722,1.09,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,25,Karon Circle,2454,2025-12-02T11:33:13.411994,2025-12-02T11:51:36.736228,17.0,2025-12-02T11:50:13.411994,1.39,3.0,2025-12-02T11:51:31.346722,0.09,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,26,Secret cliff resort ,2997,2025-12-02T11:33:13.411994,2025-12-02T11:57:14.237440,23.0,2025-12-02T11:56:13.411994,1.01,8.0,2025-12-02T11:56:31.346722,0.71,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-02T11:33:13.411994,2025-12-02T12:16:32.332646,29.0,2025-12-02T12:02:13.411994,14.32,15.0,2025-12-02T12:03:31.346722,13.02,2.0,2025-12-02T12:05:20.140829,11.2,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T11:33:13.411994,2025-12-02T12:35:25.060471,33.0,2025-12-02T12:06:13.411994,29.19,18.0,2025-12-02T12:06:31.346722,28.9,6.0,2025-12-02T12:09:20.140829,26.08,1.0,2025-12-02T12:19:34.231787,15.85,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T11:33:13.411994,2025-12-02T12:37:26.207625,40.0,2025-12-02T12:13:13.411994,24.21,25.0,2025-12-02T12:13:31.346722,23.91,13.0,2025-12-02T12:16:20.140829,21.1,8.0,2025-12-02T12:26:34.231787,10.87,5.0,2025-12-02T12:40:25.060471,-2.98,,,,,,,,,,,,
10-1204,Rawai -> Airport,30,Kalim School,4320,2025-12-02T11:33:13.411994,2025-12-02T12:40:27.737810,41.0,2025-12-02T12:14:13.411994,26.24,26.0,2025-12-02T12:14:31.346722,25.94,14.0,2025-12-02T12:17:20.140829,23.13,9.0,2025-12-02T12:27:34.231787,12.89,6.0,2025-12-02T12:41:25.060471,-0.96,,,,,,,,,,,,
10-1204,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T11:33:13.411994,2025-12-02T12:41:28.297521,42.0,2025-12-02T12:15:13.411994,26.25,27.0,2025-12-02T12:15:31.346722,25.95,15.0,2025-12-02T12:18:20.140829,23.14,10.0,2025-12-02T12:28:34.231787,12.9,7.0,2025-12-02T12:42:25.060471,-0.95,,,,,,,,,,,,
10-1204,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T11:33:13.411994,2025-12-02T12:50:33.025772,52.0,2025-12-02T12:25:13.411994,25.33,38.0,2025-12-02T12:26:31.346722,24.03,26.0,2025-12-02T12:29:20.140829,21.21,21.0,2025-12-02T12:39:34.231787,10.98,18.0,2025-12-02T12:53:25.060471,-2.87,1.0,2025-12-02T12:49:32.046736,1.02,,,,,,,,,
10-1204,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T11:33:13.411994,2025-12-02T12:53:34.568205,54.0,2025-12-02T12:27:13.411994,26.35,40.0,2025-12-02T12:28:31.346722,25.05,28.0,2025-12-02T12:31:20.140829,22.24,23.0,2025-12-02T12:41:34.231787,12.01,20.0,2025-12-02T12:55:25.060471,-1.84,3.0,2025-12-02T12:51:32.046736,2.04,,,,,,,,,
10-1204,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T11:33:13.411994,2025-12-02T12:54:35.084953,55.0,2025-12-02T12:28:13.411994,26.36,41.0,2025-12-02T12:29:31.346722,25.06,29.0,2025-12-02T12:32:20.140829,22.25,24.0,2025-12-02T12:42:34.231787,12.01,21.0,2025-12-02T12:56:25.060471,-1.83,4.0,2025-12-02T12:52:32.046736,2.05,,,,,,,,,
10-1204,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T11:33:13.411994,2025-12-02T12:55:35.640591,56.0,2025-12-02T12:29:13.411994,26.37,42.0,2025-12-02T12:30:31.346722,25.07,29.0,2025-12-02T12:32:20.140829,23.26,25.0,2025-12-02T12:43:34.231787,12.02,22.0,2025-12-02T12:57:25.060471,-1.82,5.0,2025-12-02T12:53:32.046736,2.06,,,,,,,,,
10-1204,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T11:33:13.411994,2025-12-02T13:00:38.507302,61.0,2025-12-02T12:34:13.411994,26.42,46.0,2025-12-02T12:34:31.346722,26.12,34.0,2025-12-02T12:37:20.140829,23.31,29.0,2025-12-02T12:47:34.231787,13.07,26.0,2025-12-02T13:01:25.060471,-0.78,9.0,2025-12-02T12:57:32.046736,3.11,,,,,,,,,
10-1204,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T11:33:13.411994,2025-12-02T13:09:43.267800,67.0,2025-12-02T12:40:13.411994,29.5,53.0,2025-12-02T12:41:31.346722,28.2,41.0,2025-12-02T12:44:20.140829,25.39,36.0,2025-12-02T12:54:34.231787,15.15,33.0,2025-12-02T13:08:25.060471,1.3,16.0,2025-12-02T13:04:32.046736,5.19,2.0,2025-12-02T13:05:40.166159,4.05,,,,,,
10-1204,Rawai -> Airport,38,Laguna,7313,2025-12-02T11:33:13.411994,2025-12-02T13:20:18.811871,72.0,2025-12-02T12:45:13.411994,35.09,57.0,2025-12-02T12:45:31.346722,34.79,45.0,2025-12-02T12:48:20.140829,31.98,40.0,2025-12-02T12:58:34.231787,21.74,37.0,2025-12-02T13:12:25.060471,7.9,20.0,2025-12-02T13:08:32.046736,11.78,7.0,2025-12-02T13:10:40.166159,9.64,,,,,,
10-1204,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T11:33:13.411994,2025-12-02T13:21:19.315075,72.0,2025-12-02T12:45:13.411994,36.1,58.0,2025-12-02T12:46:31.346722,34.8,45.0,2025-12-02T12:48:20.140829,32.99,41.0,2025-12-02T12:59:34.231787,21.75,38.0,2025-12-02T13:13:25.060471,7.9,21.0,2025-12-02T13:09:32.046736,11.79,7.0,2025-12-02T13:10:40.166159,10.65,,,,,,
10-1204,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T11:33:13.411994,,82.0,2025-12-02T12:55:13.411994,,67.0,2025-12-02T12:55:31.346722,,55.0,2025-12-02T12:58:20.140829,,50.0,2025-12-02T13:08:34.231787,,47.0,2025-12-02T13:22:25.060471,,30.0,2025-12-02T13:18:32.046736,,17.0,2025-12-02T13:20:40.166159,,10.0,2025-12-02T13:28:17.571481,,,,
10-1204,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T11:33:13.411994,,84.0,2025-12-02T12:57:13.411994,,70.0,2025-12-02T12:58:31.346722,,57.0,2025-12-02T13:00:20.140829,,53.0,2025-12-02T13:11:34.231787,,50.0,2025-12-02T13:25:25.060471,,33.0,2025-12-02T13:21:32.046736,,19.0,2025-12-02T13:22:40.166159,,12.0,2025-12-02T13:30:17.571481,,,,
10-1210,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T11:33:13.411769,2025-12-02T11:38:18.561342,6.0,2025-12-02T11:39:13.411769,-0.91,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-02T11:33:13.411994,2025-12-02T11:48:31.346722,2.0,2025-12-02T11:35:13.411994,13.3,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T11:33:13.411994,2025-12-02T12:05:21.908279,6.0,2025-12-02T11:39:13.411994,26.14,3.0,2025-12-02T11:51:31.346722,13.84,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T11:33:13.411994,2025-12-02T12:10:26.742516,13.0,2025-12-02T11:46:13.411994,24.22,10.0,2025-12-02T11:58:31.346722,11.92,6.0,2025-12-02T12:11:21.908279,-0.92,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,30,Kalim School,4320,2025-12-02T11:33:13.411994,2025-12-02T12:12:28.638060,14.0,2025-12-02T11:47:13.411994,25.25,11.0,2025-12-02T11:59:31.346722,12.95,7.0,2025-12-02T12:12:21.908279,0.11,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T11:33:13.411994,2025-12-02T12:14:30.600818,15.0,2025-12-02T11:48:13.411994,26.29,12.0,2025-12-02T12:00:31.346722,13.99,8.0,2025-12-02T12:13:21.908279,1.14,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T11:33:13.411994,2025-12-02T12:24:18.929907,25.0,2025-12-02T11:58:13.411994,26.09,23.0,2025-12-02T12:11:31.346722,12.79,18.0,2025-12-02T12:23:21.908279,0.95,4.0,2025-12-02T12:22:34.231787,1.74,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T11:33:13.411994,2025-12-02T12:27:20.533220,27.0,2025-12-02T12:00:13.411994,27.12,25.0,2025-12-02T12:13:31.346722,13.82,20.0,2025-12-02T12:25:21.908279,1.98,6.0,2025-12-02T12:24:34.231787,2.77,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T11:33:13.411994,2025-12-02T12:31:22.659761,29.0,2025-12-02T12:02:13.411994,29.15,26.0,2025-12-02T12:14:31.346722,16.86,22.0,2025-12-02T12:27:21.908279,4.01,7.0,2025-12-02T12:25:34.231787,5.81,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T11:33:13.411994,2025-12-02T12:31:22.659761,29.0,2025-12-02T12:02:13.411994,29.15,27.0,2025-12-02T12:15:31.346722,15.86,22.0,2025-12-02T12:27:21.908279,4.01,8.0,2025-12-02T12:26:34.231787,4.81,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T11:33:13.411994,2025-12-02T12:34:24.462017,34.0,2025-12-02T12:07:13.411994,27.18,31.0,2025-12-02T12:19:31.346722,14.89,27.0,2025-12-02T12:32:21.908279,2.04,12.0,2025-12-02T12:30:34.231787,3.84,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T11:33:13.411994,2025-12-02T12:49:32.539429,40.0,2025-12-02T12:13:13.411994,36.32,38.0,2025-12-02T12:26:31.346722,23.02,33.0,2025-12-02T12:38:21.908279,11.18,19.0,2025-12-02T12:37:34.231787,11.97,6.0,2025-12-02T12:39:23.870999,10.14,,,,,,,,,,,,
10-1205,Rawai -> Airport,38,Laguna,7313,2025-12-02T11:33:13.411994,2025-12-02T12:57:36.880105,45.0,2025-12-02T12:18:13.411994,39.39,42.0,2025-12-02T12:30:31.346722,27.09,38.0,2025-12-02T12:43:21.908279,14.25,24.0,2025-12-02T12:42:34.231787,15.04,11.0,2025-12-02T12:44:23.870999,13.22,4.0,2025-12-02T12:52:32.046736,5.08,,,,,,,,,
10-1205,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T11:33:13.411994,2025-12-02T12:58:37.432915,45.0,2025-12-02T12:18:13.411994,40.4,43.0,2025-12-02T12:31:31.346722,27.1,38.0,2025-12-02T12:43:21.908279,15.26,24.0,2025-12-02T12:42:34.231787,16.05,11.0,2025-12-02T12:44:23.870999,14.23,5.0,2025-12-02T12:53:32.046736,5.09,,,,,,,,,
10-1205,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T11:33:13.411994,2025-12-02T13:08:42.751417,55.0,2025-12-02T12:28:13.411994,40.49,52.0,2025-12-02T12:40:31.346722,28.19,48.0,2025-12-02T12:53:21.908279,15.35,33.0,2025-12-02T12:51:34.231787,17.14,21.0,2025-12-02T12:54:23.870999,14.31,14.0,2025-12-02T13:02:32.046736,6.18,2.0,2025-12-02T13:05:40.166159,3.04,,,,,,
10-1205,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T11:33:13.411994,2025-12-02T13:12:14.461589,57.0,2025-12-02T12:30:13.411994,42.02,54.0,2025-12-02T12:42:31.346722,29.72,50.0,2025-12-02T12:55:21.908279,16.88,36.0,2025-12-02T12:54:34.231787,17.67,23.0,2025-12-02T12:56:23.870999,15.84,17.0,2025-12-02T13:05:32.046736,6.71,5.0,2025-12-02T13:08:40.166159,3.57,,,,,,
10-1223,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-02T11:33:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T11:33:13.411994,,3.0,2025-12-02T11:36:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T11:33:13.411994,,10.0,2025-12-02T11:43:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,30,Kalim School,4320,2025-12-02T11:33:13.411994,,11.0,2025-12-02T11:44:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T11:33:13.411994,,12.0,2025-12-02T11:45:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T11:33:13.411994,,23.0,2025-12-02T11:56:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T11:33:13.411994,,25.0,2025-12-02T11:58:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T11:33:13.411994,,26.0,2025-12-02T11:59:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T11:33:13.411994,,27.0,2025-12-02T12:00:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T11:33:13.411994,,31.0,2025-12-02T12:04:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T11:33:13.411994,,38.0,2025-12-02T12:11:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,38,Laguna,7313,2025-12-02T11:33:13.411994,,42.0,2025-12-02T12:15:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T11:33:13.411994,,43.0,2025-12-02T12:16:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T11:33:13.411994,,52.0,2025-12-02T12:25:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T11:33:13.411994,,55.0,2025-12-02T12:28:13.411994,,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-02T11:33:44.544257,,1.0,2025-12-02T11:34:44.544257,,9.0,2025-12-02T13:23:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T11:33:44.544257,,7.0,2025-12-02T11:40:44.544257,,14.0,2025-12-02T13:28:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T11:33:44.544257,,11.0,2025-12-02T11:44:44.544257,,18.0,2025-12-02T13:32:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T11:33:44.544257,,12.0,2025-12-02T11:45:44.544257,,19.0,2025-12-02T13:33:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T11:33:44.544257,,13.0,2025-12-02T11:46:44.544257,,21.0,2025-12-02T13:35:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T11:33:44.544257,,16.0,2025-12-02T11:49:44.544257,,23.0,2025-12-02T13:37:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T11:33:44.544257,,26.0,2025-12-02T11:59:44.544257,,34.0,2025-12-02T13:48:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,54,Kalim School,6540,2025-12-02T11:33:44.544257,,27.0,2025-12-02T12:00:44.544257,,35.0,2025-12-02T13:49:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T11:33:44.544257,,28.0,2025-12-02T12:01:44.544257,,36.0,2025-12-02T13:50:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T11:33:44.544257,,33.0,2025-12-02T12:06:44.544257,,40.0,2025-12-02T13:54:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T11:33:44.544257,,35.0,2025-12-02T12:08:44.544257,,43.0,2025-12-02T13:57:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T11:33:44.544257,,37.0,2025-12-02T12:10:44.544257,,44.0,2025-12-02T13:58:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T11:33:44.544257,,47.0,2025-12-02T12:20:44.544257,,55.0,2025-12-02T14:09:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T11:33:44.544257,,52.0,2025-12-02T12:25:44.544257,,60.0,2025-12-02T14:14:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T11:33:44.544257,,53.0,2025-12-02T12:26:44.544257,,61.0,2025-12-02T14:15:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T11:33:44.544257,,56.0,2025-12-02T12:29:44.544257,,64.0,2025-12-02T14:18:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T11:33:44.544257,,59.0,2025-12-02T12:32:44.544257,,66.0,2025-12-02T14:20:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T11:33:44.544257,,61.0,2025-12-02T12:34:44.544257,,68.0,2025-12-02T14:22:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T11:33:44.544257,,61.0,2025-12-02T12:34:44.544257,,69.0,2025-12-02T14:23:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T11:33:44.544257,,64.0,2025-12-02T12:37:44.544257,,71.0,2025-12-02T14:25:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T11:33:44.544257,,72.0,2025-12-02T12:45:44.544257,,80.0,2025-12-02T14:34:46.466852,,,,,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T11:33:44.544257,,3.0,2025-12-02T11:36:44.544257,,,,,,,,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-02T11:34:15.109918,2025-12-02T11:54:41.856178,16.0,2025-12-02T11:50:15.109918,4.45,2.0,2025-12-02T11:51:35.119716,3.11,,,,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,44,Baan Khian,2586,2025-12-02T11:34:15.109918,2025-12-02T12:00:48.485349,19.0,2025-12-02T11:53:15.109918,7.56,5.0,2025-12-02T11:54:35.119716,6.22,,,,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-02T11:34:15.109918,2025-12-02T12:10:27.324201,27.0,2025-12-02T12:01:15.109918,9.2,14.0,2025-12-02T12:03:35.119716,6.87,5.0,2025-12-02T12:09:21.552015,1.1,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,46,Laguna,3576,2025-12-02T11:34:15.109918,2025-12-02T12:11:28.219575,28.0,2025-12-02T12:02:15.109918,9.22,14.0,2025-12-02T12:03:35.119716,7.88,5.0,2025-12-02T12:09:21.552015,2.11,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-02T11:34:15.109918,2025-12-02T12:18:34.831617,31.0,2025-12-02T12:05:15.109918,13.33,18.0,2025-12-02T12:07:35.119716,11.0,9.0,2025-12-02T12:13:21.552015,5.22,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T11:34:15.109918,2025-12-02T12:28:21.548054,37.0,2025-12-02T12:11:15.109918,17.11,23.0,2025-12-02T12:12:35.119716,15.77,14.0,2025-12-02T12:18:21.552015,10.0,4.0,2025-12-02T12:23:35.800403,4.76,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T11:34:15.109918,2025-12-02T12:30:22.719431,41.0,2025-12-02T12:15:15.109918,15.13,28.0,2025-12-02T12:17:35.119716,12.79,19.0,2025-12-02T12:23:21.552015,7.02,8.0,2025-12-02T12:27:35.800403,2.78,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T11:34:15.109918,2025-12-02T12:31:23.233173,42.0,2025-12-02T12:16:15.109918,15.14,29.0,2025-12-02T12:18:35.119716,12.8,20.0,2025-12-02T12:24:21.552015,7.03,9.0,2025-12-02T12:28:35.800403,2.79,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T11:34:15.109918,2025-12-02T12:32:23.728144,43.0,2025-12-02T12:17:15.109918,15.14,30.0,2025-12-02T12:19:35.119716,12.81,21.0,2025-12-02T12:25:21.552015,7.04,10.0,2025-12-02T12:29:35.800403,2.8,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T11:34:15.109918,2025-12-02T12:36:26.092374,46.0,2025-12-02T12:20:15.109918,16.18,33.0,2025-12-02T12:22:35.119716,13.85,24.0,2025-12-02T12:28:21.552015,8.08,13.0,2025-12-02T12:32:35.800403,3.84,2.0,2025-12-02T12:36:24.896674,0.02,,,,,,,,,,,,
10-1151,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T11:34:15.109918,2025-12-02T12:45:30.605402,56.0,2025-12-02T12:30:15.109918,15.26,43.0,2025-12-02T12:32:35.119716,12.92,34.0,2025-12-02T12:38:21.552015,7.15,23.0,2025-12-02T12:42:35.800403,2.91,12.0,2025-12-02T12:46:24.896674,-0.9,,,,,,,,,,,,
10-1151,Airport -> Rawai,54,Kalim School,6540,2025-12-02T11:34:15.109918,2025-12-02T12:46:31.091038,58.0,2025-12-02T12:32:15.109918,14.27,44.0,2025-12-02T12:33:35.119716,12.93,35.0,2025-12-02T12:39:21.552015,7.16,24.0,2025-12-02T12:43:35.800403,2.92,13.0,2025-12-02T12:47:24.896674,-0.9,,,,,,,,,,,,
10-1151,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T11:34:15.109918,2025-12-02T12:47:31.644364,59.0,2025-12-02T12:33:15.109918,14.28,45.0,2025-12-02T12:34:35.119716,12.94,36.0,2025-12-02T12:40:21.552015,7.17,25.0,2025-12-02T12:44:35.800403,2.93,15.0,2025-12-02T12:49:24.896674,-1.89,,,,,,,,,,,,
10-1151,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T11:34:15.109918,,63.0,2025-12-02T12:37:15.109918,,49.0,2025-12-02T12:38:35.119716,,40.0,2025-12-02T12:44:21.552015,,30.0,2025-12-02T12:49:35.800403,,19.0,2025-12-02T12:53:24.896674,,3.0,2025-12-02T12:52:32.818988,,,,,,,,,,
10-1151,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T11:34:15.109918,,66.0,2025-12-02T12:40:15.109918,,52.0,2025-12-02T12:41:35.119716,,43.0,2025-12-02T12:47:21.552015,,32.0,2025-12-02T12:51:35.800403,,22.0,2025-12-02T12:56:24.896674,,6.0,2025-12-02T12:55:32.818988,,,,,,,,,,
10-1151,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T11:34:15.109918,,67.0,2025-12-02T12:41:15.109918,,54.0,2025-12-02T12:43:35.119716,,45.0,2025-12-02T12:49:21.552015,,34.0,2025-12-02T12:53:35.800403,,23.0,2025-12-02T12:57:24.896674,,7.0,2025-12-02T12:56:32.818988,,,,,,,,,,
10-1151,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T11:34:15.109918,2025-12-02T13:16:17.327280,78.0,2025-12-02T12:52:15.109918,24.04,64.0,2025-12-02T12:53:35.119716,22.7,55.0,2025-12-02T12:59:21.552015,16.93,44.0,2025-12-02T13:03:35.800403,12.69,34.0,2025-12-02T13:08:24.896674,7.87,18.0,2025-12-02T13:07:32.818988,8.74,,,,,,,,,
10-1151,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T11:34:15.109918,2025-12-02T13:23:21.138434,82.0,2025-12-02T12:56:15.109918,27.1,69.0,2025-12-02T12:58:35.119716,24.77,60.0,2025-12-02T13:04:21.552015,18.99,49.0,2025-12-02T13:08:35.800403,14.76,38.0,2025-12-02T13:12:24.896674,10.94,22.0,2025-12-02T13:11:32.818988,11.81,,,,,,,,,
10-1151,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T11:34:15.109918,2025-12-02T13:24:21.695205,84.0,2025-12-02T12:58:15.109918,26.11,70.0,2025-12-02T12:59:35.119716,24.78,61.0,2025-12-02T13:05:21.552015,19.0,50.0,2025-12-02T13:09:35.800403,14.76,40.0,2025-12-02T13:14:24.896674,9.95,24.0,2025-12-02T13:13:32.818988,10.81,,,,,,,,,
